CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,Exited
-0.5815198056588068,-1.0311866234097389,-1.734413764564861,1.054704879806214,0.7988340416278972,0.5065144357787932,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.4071284259611843,-0.7484779483581119,1.3750044980795215,-1.2193437657351438,0.7988340416278972,-1.420016294200373,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.5107038546913922,0.09964807679676889,-1.0434319284216649,0.5866346169376471,0.7988340416278972,-0.9299369821950176,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0031842539133737,-0.46576927330648493,1.7204954161511197,-1.2193437657351438,0.7988340416278972,-0.8544442372666744,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6406702533576462,1.2304827770032765,1.3750044980795215,-1.2193437657351438,-0.916980101175196,0.3135151676493366,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-0.3122236909602663,0.005411851779559921,1.3750044980795215,1.3245461224021862,-0.916980101175196,-0.3362542072450368,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.27079351946818314,-1.0311866234097389,-1.0434319284216649,-1.2193437657351438,0.7988340416278972,0.07678417742782971,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.571162262785786,-0.8427141733753208,1.3750044980795215,0.865019409487073,0.7988340416278972,-0.7310226494862208,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.20864826223005842,0.09964807679676889,-1.734413764564861,0.6728389003940706,-0.916980101175196,-0.6933244948241984,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6747376915159938,0.5708292018828137,-1.734413764564861,-1.2193437657351438,0.7988340416278972,1.5594675191337866,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0964021397705608,-1.1254228484269477,1.0295135800079236,-1.2193437657351438,0.7988340416278972,1.0077698524120544,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.1378323112626438,1.1362465519860676,-1.0434319284216649,0.3907435291810182,-0.916980101175196,1.3845124819946,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4853071102623343,-0.08882437323764905,0.33853174386472734,0.895471706226795,-0.916980101175196,-1.6080667651297764,0.0,1.0,0.0,0.0,1.0,1.0,1.0
-1.15118466367495,-0.9369503983925298,-0.3524500922784688,-1.2193437657351438,0.7988340416278972,0.01711451694966783,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.3065478067702618,-0.9369503983925298,1.3750044980795215,1.0820252593073287,0.7988340416278972,-1.179310593261152,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.36101659578608486,-0.37153304828927597,-0.3524500922784688,0.9809175731793698,-0.916980101175196,0.23814231563444588,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-1.0786818635638045,3.303679727381874,1.0295135800079236,0.6131171495629005,0.7988340416278972,-0.576903784400134,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.13315065257962755,-0.37153304828927597,-0.006959174206870718,-1.2193437657351438,0.7988340416278972,-0.648104363026883,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.3656982544691012,-0.46576927330648493,1.3750044980795215,-1.2193437657351438,-0.916980101175196,1.4436989219041954,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.834782493294322,-0.37153304828927597,0.6840226619363254,0.8781400947530311,-0.916980101175196,1.5573256061712832,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.54477129284974,0.09964807679676889,-0.006959174206870718,0.609398276964847,-0.916980101175196,0.4622252985181119,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4335193958972304,0.6650654269000227,-1.0434319284216649,-1.2193437657351438,0.7988340416278972,0.10510375237450316,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.05328511913474662,0.09964807679676889,-0.6979410103500668,0.8477083733506372,-0.916980101175196,0.05731183070471213,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.17757563361099607,-1.1254228484269477,-0.6979410103500668,-1.2193437657351438,0.7988340416278972,-0.9717462474835364,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.4645920245162927,-0.9369503983925298,-0.006959174206870718,-1.2193437657351438,0.7988340416278972,-1.6187938794846959,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.6453519120406626,0.3823567518483958,-1.0434319284216649,-1.2193437657351438,0.7988340416278972,0.572946404091359,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.4468717483095365,0.09964807679676889,-0.006959174206870718,0.22562788260928443,-0.916980101175196,1.4189764818767838,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.4382010545802466,0.3823567518483958,1.0295135800079236,0.6891294635985135,0.7988340416278972,0.8423435217668007,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.1585473970086855,-0.37153304828927597,1.3750044980795215,0.7413649816169267,0.7988340416278972,0.866839902837109,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9647488919605759,0.8535378769344407,1.7204954161511197,-1.2193437657351438,0.7988340416278972,1.4797262211230906,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.2915086052142247,-0.37153304828927597,-0.006959174206870718,-1.2193437657351438,0.7988340416278972,-0.8483105853175904,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2310501971198309,-0.7484779483581119,-0.3524500922784688,-0.24166354791684416,0.7988340416278972,-1.6127544042879178,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.5654863785957815,-0.7484779483581119,-0.3524500922784688,-1.2193437657351438,-0.916980101175196,-1.2855254628670465,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5267372817544175,1.8901363521237393,0.6840226619363254,-1.2193437657351438,0.7988340416278972,-1.2569058081210511,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.637989178706927,0.5708292018828137,1.3750044980795215,1.4968406477166625,0.7988340416278972,1.1260826120166734,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.18793317648401686,-0.9369503983925298,0.6840226619363254,0.07136389224278175,-0.916980101175196,-1.6005433979317185,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7886706631192225,0.005411851779559921,-0.006959174206870718,0.6789122933769441,-0.916980101175196,0.06060124047944611,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.13614546211891293,-0.277296823272067,1.3750044980795215,1.443326268809109,-0.916980101175196,-0.47660849707756553,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5297320912937028,-1.3138952984613657,0.6840226619363254,0.5093150512373554,-0.916980101175196,-0.363645220264914,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0238993396594152,-0.18306059825485801,0.6840226619363254,-1.2193437657351438,0.7988340416278972,-1.3835891781787912,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.7799999693899327,0.6650654269000227,-0.6979410103500668,0.6160723421987186,0.7988340416278972,-1.2803236742438246,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.9457206553582653,0.005411851779559921,-0.006959174206870718,1.4400412327810808,0.7988340416278972,-1.488319113236332,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3479779782623451,0.6650654269000227,1.7204954161511197,0.1398504177783709,-0.916980101175196,0.30295190694280216,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.04292757626172584,0.28812052683118683,-0.6979410103500668,0.3730353411845225,-0.916980101175196,-1.3383640074039538,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7131730534687917,-0.6542417233409029,1.3750044980795215,1.1189918035444644,-0.916980101175196,-0.39642463783416937,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.928000379151509,-0.560005498323694,1.7204954161511197,1.1331621500116489,0.7988340416278972,0.008919054404894398,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6971396264057663,-0.9369503983925298,1.0295135800079236,0.32917207147389893,0.7988340416278972,1.6913919470878502,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.4204807783734905,0.9477741019516497,-0.006959174206870718,1.5176748514984233,-0.916980101175196,0.4568026636731539,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.2490842082151534,0.9477741019516497,1.7204954161511197,-1.2193437657351438,-0.916980101175196,-0.21237754766700076,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.10507283349985055,0.3823567518483958,0.6840226619363254,0.8926169977965345,-0.916980101175196,-0.5273537808487329,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1718997494209917,1.3247190020204855,-0.6979410103500668,-1.2193437657351438,-0.916980101175196,-0.14817384996619293,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9958215205796382,-0.560005498323694,-0.6979410103500668,0.6533939306288237,-0.916980101175196,-1.5146034625376903,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.5240562071036985,-0.08882437323764905,-1.388922846493263,-1.2193437657351438,0.7988340416278972,-0.08307338802433038,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.2651176352781788,-0.277296823272067,0.6840226619363254,-1.2193437657351438,0.7988340416278972,-0.6845653618283535,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-1.006179063452659,-0.7484779483581119,0.33853174386472734,-1.2193437657351438,0.7988340416278972,0.4285286132820234,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.099396949309846,2.3613174772097842,1.3750044980795215,0.596221607641507,-0.916980101175196,0.42409535560981576,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.6199551676116045,1.4189552270376944,0.33853174386472734,1.510279692465624,-0.916980101175196,1.1657365849885795,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1.034256882532436,1.2304827770032765,0.33853174386472734,0.49475026438867414,-0.916980101175196,0.4569649535009285,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.956078198231286,0.7593016519172316,-1.0434319284216649,0.9643705360026472,-0.916980101175196,1.185904136851875,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.12279310970660676,0.005411851779559921,-0.006959174206870718,1.0108012569146285,0.7988340416278972,0.8042498942482313,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-1.979788093516613,1.0420103269688585,-0.006959174206870718,0.5253794452299249,-0.916980101175196,0.9693415672828919,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.4645920245162927,1.3247190020204855,1.0295135800079236,0.2995931898288304,-0.916980101175196,-0.5176841567420323,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4071284259611843,-0.9369503983925298,-0.3524500922784688,-1.2193437657351438,0.7988340416278972,0.05974774194194166,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.861173463230368,0.005411851779559921,-0.006959174206870718,-1.2193437657351438,0.7988340416278972,1.191761513826482,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3847264910714118,-1.1254228484269477,-0.006959174206870718,0.7770659033602579,-0.916980101175196,1.7231616578164217,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6406702533576462,-0.9369503983925298,0.6840226619363254,1.1284628386650863,-0.916980101175196,-0.26066850186930673,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.8301008346113057,0.28812052683118683,-1.734413764564861,0.5009549248337283,0.7988340416278972,0.4794780625217509,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.9072852934054676,0.19388430181397787,-1.0434319284216649,1.2066668248730208,0.7988340416278972,1.4238644638308824,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8404583774843264,0.19388430181397787,-1.0434319284216649,-1.2193437657351438,0.7988340416278972,0.5966556621211755,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.571162262785786,-0.277296823272067,0.33853174386472734,0.14865171769401633,-0.916980101175196,-1.3054679983203121,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1.4692736831993092,-0.277296823272067,-0.006959174206870718,0.25028000770600534,-0.916980101175196,-0.5641145119338342,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.9543913490875551,0.5708292018828137,-0.3524500922784688,-1.2193437657351438,-0.916980101175196,0.5538168815975768,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.6436650628969315,-0.46576927330648493,1.7204954161511197,-1.2193437657351438,0.7988340416278972,-0.3623774830235395,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.13614546211891293,-0.46576927330648493,1.3750044980795215,-1.2193437657351438,0.7988340416278972,-1.283673377990976,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5107038546913922,-0.8427141733753208,-1.0434319284216649,0.9699791496601334,0.7988340416278972,-0.6434068196715433,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0238993396594152,-0.6542417233409029,0.6840226619363254,0.04904012973768822,-0.916980101175196,1.002824182853222,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3329387767063079,-0.18306059825485801,-0.006959174206870718,-1.2193437657351438,-0.916980101175196,1.3687118123064994,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1.8007150551359743,0.9477741019516497,1.0295135800079236,0.9056815395063716,-0.916980101175196,-0.5568740225083858,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.3225812338332871,0.005411851779559921,-0.006959174206870718,-1.2193437657351438,0.7988340416278972,1.0166638214960717,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.6276316358339062,-0.18306059825485801,1.0295135800079236,1.0612881902576061,0.7988340416278972,1.0235512349792955,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2190058051030792,0.19388430181397787,1.7204954161511197,1.1755060347347506,-0.916980101175196,-1.6159124531313909,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.3018661480872455,0.09964807679676889,1.7204954161511197,1.3936183273073088,-0.916980101175196,-0.18096456179541107,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7886706631192225,-0.37153304828927597,-0.006959174206870718,1.3941508935967628,-0.916980101175196,-1.4737450001802026,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-2.124793693738904,-0.46576927330648493,0.6840226619363254,0.8714003160386998,0.7988340416278972,-0.5093924323508059,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.69245796772275,-0.37153304828927597,-1.388922846493263,-1.2193437657351438,2.5146481844309903,1.3003327135763292,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.8404583774843264,0.3823567518483958,0.6840226619363254,-1.2193437657351438,0.7988340416278972,-0.8236020459178254,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5297320912937028,0.19388430181397787,-1.388922846493263,-1.2193437657351438,0.7988340416278972,-0.06714709141387287,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4675868340555781,-0.46576927330648493,-1.0434319284216649,-1.2193437657351438,-0.916980101175196,-1.111212808482981,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29887133854796016,-0.8427141733753208,-1.388922846493263,0.5757095913124852,-0.916980101175196,1.3813919648457729,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1201120350558877,-1.3138952984613657,0.6840226619363254,-1.2193437657351438,0.7988340416278972,-0.3047911791139191,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.689776893072031,0.5708292018828137,-1.0434319284216649,-1.2193437657351438,0.7988340416278972,-0.39023399331173403,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.257441167055877,-0.277296823272067,-0.6979410103500668,-0.3564846166248101,0.7988340416278972,-0.7898285597139891,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.2915086052142247,1.8901363521237393,-0.006959174206870718,0.6847580816592934,-0.916980101175196,-0.6864268296280854,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.7886706631192225,-0.46576927330648493,-1.388922846493263,0.5761716591593098,-0.916980101175196,1.1414565324360222,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.034256882532436,-1.2196590734441568,-1.388922846493263,1.1972243400266769,0.7988340416278972,-1.3902800715386603,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.4101232355004698,-0.08882437323764905,-0.3524500922784688,0.570716642787461,-0.916980101175196,-1.445962684492072,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.30922888142098093,-0.18306059825485801,0.33853174386472734,0.7606826713884677,0.7988340416278972,-0.12350492735522066,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.36101659578608486,-0.37153304828927597,1.3750044980795215,-1.2193437657351438,-0.916980101175196,1.165908257740015,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.5417764833104546,-1.0311866234097389,-0.6979410103500668,1.0495840132925278,-0.916980101175196,-0.9537857677748375,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3479779782623451,-0.560005498323694,-0.3524500922784688,1.2735829258246145,0.7988340416278972,1.149727579643624,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.14350819545264834,-0.277296823272067,-1.0434319284216649,0.8088546400338918,0.7988340416278972,-0.3786787490647654,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6333075200239107,2.0786088021581572,-1.388922846493263,-1.2193437657351438,-0.916980101175196,-0.6746264130609991,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0238993396594152,0.19388430181397787,-0.006959174206870718,-0.30112643229464997,-0.916980101175196,-0.6742835888316635,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1.0446144254054568,-0.9369503983925298,-1.388922846493263,0.9424463178386979,-0.916980101175196,-0.5752930491715785,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.1642232811986899,-1.1254228484269477,-1.388922846493263,0.13998758669389363,-0.916980101175196,-0.6154987033032108,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.2905143797072367,-1.4081315234785747,-0.3524500922784688,0.3077250735369775,-0.916980101175196,-0.9341825813939956,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.43651420543651576,-0.7484779483581119,0.6840226619363254,0.05605472477928163,0.7988340416278972,-0.6782204203390403,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.1718997494209917,0.8535378769344407,-0.3524500922784688,0.8834046696305377,-0.916980101175196,1.1562320308351828,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.7338881392148332,-0.37153304828927597,1.7204954161511197,-1.2193437657351438,0.7988340416278972,-0.4924291489179085,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4853071102623343,0.5708292018828137,-1.388922846493263,-1.2193437657351438,0.7988340416278972,-0.9231164654823434,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.18493836694473148,0.6650654269000227,-1.0434319284216649,-1.2193437657351438,2.5146481844309903,-0.18914873008022143,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6406702533576462,-0.6542417233409029,1.3750044980795215,0.3853095666427146,-0.916980101175196,1.1426113270777676,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.1642232811986899,0.7593016519172316,-1.0434319284216649,-1.2193437657351438,-0.916980101175196,-1.1274669861480537,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.5608047199127651,-0.6542417233409029,-0.6979410103500668,0.32315370555597356,0.7988340416278972,-1.0103298721266503,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0135417967863944,0.005411851779559921,-0.6979410103500668,-1.2193437657351438,0.7988340416278972,0.4181359827798515,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2.0285809983424317,2.0786088021581572,-1.734413764564861,-1.2193437657351438,0.7988340416278972,-0.06484271486574963,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.7575980345001602,0.005411851779559921,1.7204954161511197,-1.2193437657351438,0.7988340416278972,-1.5530635453525947,1.0,0.0,0.0,0.0,1.0,0.0,0.0
